timestamp,atm_id,cash_level,cash_percentage,uptime_status,network_latency_ms,temperature_c,error_codes,transactions_last_hour,card_reader_health,dispenser_health,printer_health
2025-05-04T08:13:11.525109,ATM-00001,5731910,57,online,138,21.9,[],8,92,82,94
2025-05-04T08:18:11.525109,ATM-00001,5728884,57,online,121,28.2,[],8,90,92,100
2025-05-04T08:23:11.525109,ATM-00001,5727198,57,online,48,23.9,[],15,85,97,97
2025-05-04T08:28:11.525109,ATM-00001,5722746,57,online,90,25.2,[],12,92,86,99
2025-05-04T08:33:11.525109,ATM-00001,5719069,57,online,148,29.6,[],12,87,80,88
2025-05-04T08:38:11.525109,ATM-00001,5715425,57,online,103,29.9,[],8,93,92,93
2025-05-04T08:43:11.525109,ATM-00001,5712570,57,online,108,19.7,[],14,87,89,76
2025-05-04T08:48:11.525109,ATM-00001,5710420,57,online,82,20.7,[],8,100,98,93
2025-05-04T08:53:11.525109,ATM-00001,5708688,57,online,106,29.3,[],10,88,95,90
2025-05-04T08:58:11.525109,ATM-00001,5706577,57,online,26,20.7,[],11,99,81,93
2025-05-04T09:03:11.525109,ATM-00001,5696596,56,online,84,30.7,[],15,95,82,87
2025-05-04T09:08:11.525109,ATM-00001,5687162,56,online,79,28.7,[],33,95,86,82
2025-05-04T09:13:11.525109,ATM-00001,5675599,56,online,86,19.6,[],39,97,94,89
2025-05-04T09:18:11.525109,ATM-00001,5664175,56,online,22,23.4,[],25,99,100,96
2025-05-04T09:23:11.525109,ATM-00001,5654961,56,online,140,28.6,[],22,90,88,93
2025-05-04T09:28:11.525109,ATM-00001,5643705,56,online,135,22.7,[],30,93,90,78
2025-05-04T09:33:11.525109,ATM-00001,5637035,56,online,91,30.6,[],33,94,94,98
2025-05-04T09:38:11.525109,ATM-00001,5627996,56,online,43,31.9,[],25,94,85,90
2025-05-04T09:43:11.525109,ATM-00001,5620767,56,online,112,29.4,[],24,100,93,78
2025-05-04T09:48:11.525109,ATM-00001,5612951,56,online,143,31.3,[],27,94,94,86
2025-05-04T09:53:11.525109,ATM-00001,5603118,56,online,109,23.9,[],31,99,84,80
2025-05-04T09:58:11.525109,ATM-00001,5592220,55,online,73,22.1,[],36,85,86,93
2025-05-04T10:03:11.525109,ATM-00001,5585439,55,online,86,31.4,[],26,98,80,88
2025-05-04T10:08:11.525109,ATM-00001,5574634,55,online,66,30.9,"[""90001""]",28,87,86,91
2025-05-04T10:13:11.525109,ATM-00001,5566523,55,online,141,18.5,[],29,99,94,89
2025-05-04T10:18:11.525109,ATM-00001,5555765,55,online,72,26,[],28,89,92,82
2025-05-04T10:23:11.525109,ATM-00001,5543670,55,online,67,30.3,[],29,87,82,76
2025-05-04T10:28:11.525109,ATM-00001,5532221,55,online,111,19.7,[],28,90,85,96
2025-05-04T10:33:11.525109,ATM-00001,5525200,55,online,62,22,[],21,92,81,100
2025-05-04T10:38:11.525109,ATM-00001,5516970,55,online,78,21.5,[],40,97,80,87
2025-05-04T10:43:11.525109,ATM-00001,5507479,55,online,20,23.6,[],19,91,90,89
2025-05-04T10:48:11.525109,ATM-00001,5496533,54,online,55,26.4,[],31,95,87,90
2025-05-04T10:53:11.525109,ATM-00001,5489336,54,online,117,30.1,[],31,95,89,92
2025-05-04T10:58:11.525109,ATM-00001,5477439,54,online,107,21.4,[],33,85,88,80
2025-05-04T11:03:11.525109,ATM-00001,5466817,54,online,99,30.7,[],15,95,87,89
2025-05-04T11:08:11.525109,ATM-00001,5455670,54,online,97,31.6,[],40,85,95,92
2025-05-04T11:13:11.525109,ATM-00001,5444369,54,online,134,25.6,[],20,86,87,98
2025-05-04T11:18:11.525109,ATM-00001,5436282,54,online,83,30.4,"[""C0047""]",17,95,97,87
2025-05-04T11:23:11.525109,ATM-00001,5425085,54,online,53,25.6,[],31,100,85,91
2025-05-04T11:28:11.525109,ATM-00001,5412989,54,online,39,21.5,[],24,96,93,80
2025-05-04T11:33:11.525109,ATM-00001,5405087,54,online,120,22.3,[],15,92,86,99
2025-05-04T11:38:11.525109,ATM-00001,5396425,53,online,149,18.1,[],25,87,81,80
2025-05-04T11:43:11.525109,ATM-00001,5384001,53,online,106,27.6,[],15,89,85,98
2025-05-04T11:48:11.525109,ATM-00001,5377295,53,online,145,23.1,[],23,87,92,83
2025-05-04T11:53:11.525109,ATM-00001,5364841,53,online,55,27.2,[],16,93,92,88
2025-05-04T11:58:11.525109,ATM-00001,5356737,53,online,101,27.1,[],18,96,85,87
2025-05-04T12:03:11.525109,ATM-00001,5351951,53,online,90,20.4,[],14,97,81,90
2025-05-04T12:08:11.525109,ATM-00001,5347365,53,online,107,22.1,[],15,91,86,75
2025-05-04T12:13:11.525109,ATM-00001,5342570,53,online,149,31.3,[],6,91,92,92
2025-05-04T12:18:11.525109,ATM-00001,5340846,53,online,42,30.1,[],12,89,87,79
2025-05-04T12:23:11.525109,ATM-00001,5336987,53,online,88,28.4,[],11,88,99,95
2025-05-04T12:28:11.525109,ATM-00001,5332807,53,offline,113,18.6,[],9,100,99,90
2025-05-04T12:33:11.525109,ATM-00001,5330418,53,online,53,22.9,[],3,88,97,79
2025-05-04T12:38:11.525109,ATM-00001,5325749,53,online,110,19.8,[],5,99,80,83
2025-05-04T12:43:11.525109,ATM-00001,5320940,53,online,70,28.6,[],11,90,98,78
2025-05-04T12:48:11.525109,ATM-00001,5317397,53,online,115,30.8,[],4,98,86,100
2025-05-04T12:53:11.525109,ATM-00001,5312430,53,online,41,22,[],3,99,90,89
2025-05-04T12:58:11.525109,ATM-00001,5309110,53,online,48,31.9,"[""20001""]",7,99,87,93
2025-05-04T13:03:11.525109,ATM-00001,5305193,53,online,53,22.8,[],11,92,82,80
2025-05-04T13:08:11.525109,ATM-00001,5301886,53,online,140,28.2,[],13,98,94,90
2025-05-04T13:13:11.525109,ATM-00001,5299281,52,online,86,22.2,[],6,95,89,94
2025-05-04T13:18:11.525109,ATM-00001,5295089,52,online,62,26.5,[],8,100,83,85
2025-05-04T13:23:11.525109,ATM-00001,5291204,52,online,98,21.1,[],13,86,85,94
2025-05-04T13:28:11.525109,ATM-00001,5286417,52,online,77,21.8,[],3,94,84,84
2025-05-04T13:33:11.525109,ATM-00001,5282179,52,online,127,31.5,[],14,86,98,84
2025-05-04T13:38:11.525109,ATM-00001,5280460,52,online,127,27.8,[],10,98,84,84
2025-05-04T13:43:11.525109,ATM-00001,5277877,52,online,55,19.8,[],5,86,87,88
2025-05-04T13:48:11.525109,ATM-00001,5272936,52,online,41,28,[],13,86,83,96
2025-05-04T13:53:11.525109,ATM-00001,5269456,52,online,81,19.5,[],15,99,85,80
2025-05-04T13:58:11.525109,ATM-00001,5265626,52,online,36,21.6,"[""20002""]",9,85,80,95
2025-05-04T14:03:11.525109,ATM-00001,5263601,52,online,52,30.9,[],6,95,99,91
2025-05-04T14:08:11.525109,ATM-00001,5260444,52,online,98,20.3,[],13,92,100,99
2025-05-04T14:13:11.525109,ATM-00001,5257013,52,online,126,30.8,[],10,87,91,82
2025-05-04T14:18:11.525109,ATM-00001,5252096,52,offline,63,20.3,[],5,94,94,98
2025-05-04T14:23:11.525109,ATM-00001,5249139,52,online,22,18.6,[],12,85,98,76
2025-05-04T14:28:11.525109,ATM-00001,5247169,52,online,136,23.7,[],13,94,89,79
2025-05-04T14:33:11.525109,ATM-00001,5243036,52,online,83,29.8,[],8,93,81,97
2025-05-04T14:38:11.525109,ATM-00001,5239817,52,online,83,19.7,[],12,89,81,98
2025-05-04T14:43:11.525109,ATM-00001,5235787,52,online,113,29.4,[],12,92,99,81
2025-05-04T14:48:11.525109,ATM-00001,5232450,52,online,122,26.2,[],6,90,91,80
2025-05-04T14:53:11.525109,ATM-00001,5227980,52,online,76,22.7,[],15,88,87,82
2025-05-04T14:58:11.525109,ATM-00001,5226205,52,online,79,21.9,[],13,91,81,80
2025-05-04T15:03:11.525109,ATM-00001,5223283,52,online,45,29.8,[],15,100,88,75
2025-05-04T15:08:11.525109,ATM-00001,5218503,52,online,68,28,[],3,92,87,86
2025-05-04T15:13:11.525109,ATM-00001,5216591,52,online,38,23.6,[],5,95,83,75
2025-05-04T15:18:11.525109,ATM-00001,5212262,52,online,113,31.3,[],10,86,98,83
2025-05-04T15:23:11.525109,ATM-00001,5210310,52,online,58,30.5,[],13,94,90,87
2025-05-04T15:28:11.525109,ATM-00001,5206975,52,online,60,23.2,[],4,89,90,82
2025-05-04T15:33:11.525109,ATM-00001,5202519,52,online,29,31.2,[],4,87,87,98
2025-05-04T15:38:11.525109,ATM-00001,5198967,51,online,109,28,[],14,94,99,83
2025-05-04T15:43:11.525109,ATM-00001,5196927,51,online,140,19.5,[],15,95,91,90
2025-05-04T15:48:11.525109,ATM-00001,5194598,51,online,120,24.1,[],11,89,88,88
2025-05-04T15:53:11.525109,ATM-00001,5191588,51,offline,130,19.7,[],4,96,93,82
2025-05-04T15:58:11.525109,ATM-00001,5188196,51,online,20,24.4,"[""20002""]",3,94,84,76
2025-05-04T16:03:11.525109,ATM-00001,5178095,51,online,118,25,[],35,98,99,89
2025-05-04T16:08:11.525109,ATM-00001,5166397,51,online,98,20.7,[],28,85,96,76
2025-05-04T16:13:11.525109,ATM-00001,5159316,51,online,40,30.8,[],28,88,81,98
2025-05-04T16:18:11.525109,ATM-00001,5150284,51,online,144,29.6,[],32,88,97,94
2025-05-04T16:23:11.525109,ATM-00001,5141355,51,online,120,27.2,[],22,88,93,91
2025-05-04T16:28:11.525109,ATM-00001,5129521,51,online,110,19.2,[],26,98,99,76
2025-05-04T16:33:11.525109,ATM-00001,5119026,51,online,117,22.7,[],32,90,92,90
2025-05-04T16:38:11.525109,ATM-00001,5110436,51,online,23,24.7,[],30,90,80,98
2025-05-04T16:43:11.525109,ATM-00001,5102543,51,online,94,24.3,[],29,91,91,88
2025-05-04T16:48:11.525109,ATM-00001,5092788,50,offline,77,28.2,[],15,92,81,99
2025-05-04T16:53:11.525109,ATM-00001,5081749,50,online,115,19.4,[],24,91,93,89
2025-05-04T16:58:11.525109,ATM-00001,5074214,50,online,143,21.7,[],28,97,96,91
2025-05-04T17:03:11.525109,ATM-00001,5062984,50,online,37,30.2,[],30,88,82,88
2025-05-04T17:08:11.525109,ATM-00001,5052993,50,online,31,22.9,[],26,97,86,84
2025-05-04T17:13:11.525109,ATM-00001,5043607,50,online,42,25.1,"[""90001""]",29,91,98,79
2025-05-04T17:18:11.525109,ATM-00001,5036763,50,online,54,22.9,[],26,98,90,99
2025-05-04T17:23:11.525109,ATM-00001,5027760,50,online,140,27.8,[],22,85,86,78
2025-05-04T17:28:11.525109,ATM-00001,5016959,50,online,143,19.5,[],28,88,91,84
2025-05-04T17:33:11.525109,ATM-00001,5005044,50,online,23,29.9,[],36,86,84,86
2025-05-04T17:38:11.525109,ATM-00001,4995209,49,online,26,27.2,"[""20002""]",33,86,96,98
2025-05-04T17:43:11.525109,ATM-00001,4988144,49,online,73,26,[],35,99,87,91
2025-05-04T17:48:11.525109,ATM-00001,4975907,49,online,99,23.3,[],15,91,89,82
2025-05-04T17:53:11.525109,ATM-00001,4963493,49,online,35,18.4,[],24,92,90,80
2025-05-04T17:58:11.525109,ATM-00001,4953471,49,online,77,31.8,[],37,93,83,89
2025-05-04T18:03:11.525109,ATM-00001,4942296,49,online,89,23.8,[],31,100,86,86
2025-05-04T18:08:11.525109,ATM-00001,4934539,49,online,116,20.2,[],29,95,100,87
2025-05-04T18:13:11.525109,ATM-00001,4927264,49,offline,52,21.5,[],24,86,91,87
2025-05-04T18:18:11.525109,ATM-00001,4915485,49,online,46,20.6,[],26,86,88,78
2025-05-04T18:23:11.525109,ATM-00001,4903176,49,online,62,28.8,[],15,95,82,88
2025-05-04T18:28:11.525109,ATM-00001,4892112,48,online,49,29.9,[],19,100,96,92
2025-05-04T18:33:11.525109,ATM-00001,4882235,48,online,144,26.9,[],32,97,86,88
2025-05-04T18:38:11.525109,ATM-00001,4874663,48,online,141,23.5,[],32,94,89,84
2025-05-04T18:43:11.525109,ATM-00001,4866300,48,offline,60,29.2,[],32,89,88,92
2025-05-04T18:48:11.525109,ATM-00001,4855342,48,online,38,21.4,[],29,87,89,86
2025-05-04T18:53:11.525109,ATM-00001,4848222,48,online,38,29.7,[],32,86,84,87
2025-05-04T18:58:11.525109,ATM-00001,4837398,48,online,51,30.9,[],34,92,98,88
2025-05-04T19:03:11.525109,ATM-00001,4835696,48,online,26,21.7,"[""D1500""]",4,88,83,93
2025-05-04T19:08:11.525109,ATM-00001,4833346,48,online,116,31.4,[],5,94,95,88
2025-05-04T19:13:11.525109,ATM-00001,4828620,48,online,74,22.1,"[""20001""]",7,87,88,77
2025-05-04T19:18:11.525109,ATM-00001,4825872,48,online,46,19.6,[],11,88,89,75
2025-05-04T19:23:11.525109,ATM-00001,4822338,48,online,79,20.2,[],10,85,89,84
2025-05-04T19:28:11.525109,ATM-00001,4818212,48,online,112,23.8,[],7,86,92,89
2025-05-04T19:33:11.525109,ATM-00001,4815998,48,online,148,24.4,[],3,91,83,83
2025-05-04T19:38:11.525109,ATM-00001,4812400,48,online,119,21.8,[],15,89,94,85
2025-05-04T19:43:11.525109,ATM-00001,4808154,48,online,33,24.4,[],6,91,94,83
2025-05-04T19:48:11.525109,ATM-00001,4805076,48,online,135,18.1,"[""20001""]",12,88,87,87
2025-05-04T19:53:11.525109,ATM-00001,4801832,48,online,123,31.5,[],9,85,87,80
2025-05-04T19:58:11.525109,ATM-00001,4797835,47,online,135,22.9,"[""90001""]",13,86,91,90
2025-05-04T20:03:11.525109,ATM-00001,4794003,47,online,29,19.1,"[""20014""]",9,95,89,88
2025-05-04T20:08:11.525109,ATM-00001,4791819,47,online,77,23.5,[],7,85,81,83
2025-05-04T20:13:11.525109,ATM-00001,4787745,47,online,122,24.5,[],11,97,100,95
2025-05-04T20:18:11.525109,ATM-00001,4782890,47,online,89,25.1,[],10,85,100,82
2025-05-04T20:23:11.525109,ATM-00001,4779010,47,online,26,31.8,"[""20013""]",15,99,80,99
2025-05-04T20:28:11.525109,ATM-00001,4776951,47,online,76,27.2,[],7,91,86,76
2025-05-04T20:33:11.525109,ATM-00001,4772859,47,online,48,31,[],4,98,81,76
2025-05-04T20:38:11.525109,ATM-00001,4769674,47,online,63,30.9,[],7,87,91,85
2025-05-04T20:43:11.525109,ATM-00001,4764774,47,online,91,21.2,[],13,94,98,98
2025-05-04T20:48:11.525109,ATM-00001,4760884,47,online,107,23.2,[],12,88,95,99
2025-05-04T20:53:11.525109,ATM-00001,4759073,47,online,79,23,"[""D1500""]",3,94,99,97
2025-05-04T20:58:11.525109,ATM-00001,4754208,47,online,118,26.8,"[""20001""]",14,97,83,98
2025-05-04T21:03:11.525109,ATM-00001,4749933,47,online,136,21.3,"[""20001""]",12,94,93,97
2025-05-04T21:08:11.525109,ATM-00001,4747421,47,online,146,28,[],6,96,96,87
2025-05-04T21:13:11.525109,ATM-00001,4743954,47,online,82,29.7,[],10,97,97,89
2025-05-04T21:18:11.525109,ATM-00001,4741782,47,online,40,31.9,"[""20002""]",12,91,83,99
2025-05-04T21:23:11.525109,ATM-00001,4737486,47,online,119,24.2,[],3,96,91,92
2025-05-04T21:28:11.525109,ATM-00001,4735266,47,online,78,29.5,[],5,88,83,87
2025-05-04T21:33:11.525109,ATM-00001,4732855,47,online,120,27.8,[],12,91,91,99
2025-05-04T21:38:11.525109,ATM-00001,4729752,47,online,122,20.9,[],14,99,80,78
2025-05-04T21:43:11.525109,ATM-00001,4726469,47,online,103,23,[],6,92,88,96
2025-05-04T21:48:11.525109,ATM-00001,4724080,47,online,45,28.1,"[""20013""]",14,89,91,85
2025-05-04T21:53:11.525109,ATM-00001,4721725,47,online,34,22.6,[],5,97,81,75
2025-05-04T21:58:11.525109,ATM-00001,4719796,47,online,48,27.3,[],4,95,93,77
2025-05-04T22:03:11.525109,ATM-00001,4715862,47,online,137,20.7,[],7,87,84,77
2025-05-04T22:08:11.525109,ATM-00001,4712934,47,offline,55,27.2,[],7,97,98,94
2025-05-04T22:13:11.525109,ATM-00001,4710987,47,online,123,24.7,[],6,87,81,83
2025-05-04T22:18:11.525109,ATM-00001,4707887,47,online,146,27.5,"[""20013""]",13,92,100,88
2025-05-04T22:23:11.525109,ATM-00001,4704239,47,online,127,19,[],4,89,84,75
2025-05-04T22:28:11.525109,ATM-00001,4700330,47,online,40,25.4,"[""D1500""]",7,88,95,87
2025-05-04T22:33:11.525109,ATM-00001,4698319,46,online,77,29.6,[],9,93,83,97
2025-05-04T22:38:11.525109,ATM-00001,4694269,46,online,128,25.1,[],13,87,93,89
2025-05-04T22:43:11.525109,ATM-00001,4690229,46,online,82,20.1,[],13,87,98,98
2025-05-04T22:48:11.525109,ATM-00001,4687317,46,online,107,20,[],5,97,94,78
2025-05-04T22:53:11.525109,ATM-00001,4684695,46,online,81,24.5,[],12,95,85,80
2025-05-04T22:58:11.525109,ATM-00001,4681319,46,online,126,28.7,[],13,93,87,100
2025-05-04T23:03:11.525109,ATM-00001,4677308,46,online,131,25.1,[],4,87,89,100
2025-05-04T23:08:11.525109,ATM-00001,4674426,46,online,129,21.6,[],11,85,90,92
2025-05-04T23:13:11.525109,ATM-00001,4670031,46,online,105,22.4,[],13,86,100,87
2025-05-04T23:18:11.525109,ATM-00001,4667453,46,online,142,31,[],8,88,84,75
2025-05-04T23:23:11.525109,ATM-00001,4664331,46,online,80,24.6,[],5,97,92,98
2025-05-04T23:28:11.525109,ATM-00001,4662542,46,online,68,22.5,[],11,85,85,94
2025-05-04T23:33:11.525109,ATM-00001,4659130,46,online,145,24.6,[],10,91,99,86
2025-05-04T23:38:11.525109,ATM-00001,4654794,46,online,100,28.7,[],13,89,88,98
2025-05-04T23:43:11.525109,ATM-00001,4650662,46,online,41,19,[],6,97,94,75
2025-05-04T23:48:11.525109,ATM-00001,4647802,46,online,128,20.1,[],13,99,93,78
2025-05-04T23:53:11.525109,ATM-00001,4645571,46,online,94,28.2,[],6,85,80,92
2025-05-04T23:58:11.525109,ATM-00001,4643669,46,online,83,18.4,"[""90001""]",5,90,100,83
2025-05-05T00:03:11.525109,ATM-00001,4638952,46,online,139,21.1,"[""D1500""]",5,88,81,90
2025-05-05T00:08:11.525109,ATM-00001,4634436,46,online,41,20.4,[],14,98,91,99
2025-05-05T00:13:11.525109,ATM-00001,4631182,46,online,58,20.6,[],3,87,99,89
2025-05-05T00:18:11.525109,ATM-00001,4629393,46,online,55,25.6,[],13,87,93,96
2025-05-05T00:23:11.525109,ATM-00001,4626852,46,online,130,28.7,[],9,95,82,80
2025-05-05T00:28:11.525109,ATM-00001,4623398,46,online,43,27.6,[],8,87,81,91
2025-05-05T00:33:11.525109,ATM-00001,4621104,46,online,85,27.9,[],5,91,81,75
2025-05-05T00:38:11.525109,ATM-00001,4618292,46,online,135,19.9,[],3,89,100,91
2025-05-05T00:43:11.525109,ATM-00001,4615364,46,offline,68,27.4,[],13,93,86,89
2025-05-05T00:48:11.525109,ATM-00001,4611890,46,online,49,31.7,[],5,85,99,78
2025-05-05T00:53:11.525109,ATM-00001,4607954,46,online,76,19.7,[],15,98,99,87
2025-05-05T00:58:11.525109,ATM-00001,4603239,46,online,98,18.1,[],3,93,91,83
2025-05-05T01:03:11.525109,ATM-00001,4600192,46,online,24,23.5,[],7,99,80,75
2025-05-05T01:08:11.525109,ATM-00001,4595541,45,online,104,25.7,[],14,88,95,88
2025-05-05T01:13:11.525109,ATM-00001,4592239,45,online,125,29.6,[],3,89,89,78
2025-05-05T01:18:11.525109,ATM-00001,4589923,45,online,101,29.5,[],15,98,99,93
2025-05-05T01:23:11.525109,ATM-00001,4585986,45,online,69,19.7,[],14,95,91,80
2025-05-05T01:28:11.525109,ATM-00001,4582984,45,online,54,27.2,"[""C0047""]",8,91,94,95
2025-05-05T01:33:11.525109,ATM-00001,4578886,45,online,80,22.9,[],3,94,95,87
2025-05-05T01:38:11.525109,ATM-00001,4576267,45,online,70,26.3,[],4,87,83,85
2025-05-05T01:43:11.525109,ATM-00001,4573732,45,online,101,25.1,[],5,99,94,97
2025-05-05T01:48:11.525109,ATM-00001,4569098,45,online,65,23.6,[],10,93,97,93
2025-05-05T01:53:11.525109,ATM-00001,4567329,45,online,25,21.6,"[""D1500""]",11,85,98,90
2025-05-05T01:58:11.525109,ATM-00001,4565020,45,online,130,18.9,[],7,89,85,94
2025-05-05T02:03:11.525109,ATM-00001,4562150,45,online,104,31.4,[],13,96,99,80
2025-05-05T02:08:11.525109,ATM-00001,4560237,45,online,110,25.9,[],10,100,99,94
2025-05-05T02:13:11.525109,ATM-00001,4558088,45,online,68,29,"[""D1500""]",11,92,80,97
2025-05-05T02:18:11.525109,ATM-00001,4554754,45,online,139,23.8,[],7,95,83,77
2025-05-05T02:23:11.525109,ATM-00001,4550962,45,offline,111,31.6,[],3,88,91,96
2025-05-05T02:28:11.525109,ATM-00001,4548379,45,online,72,20.8,[],12,97,81,75
2025-05-05T02:33:11.525109,ATM-00001,4543905,45,online,137,24.1,[],5,92,80,96
2025-05-05T02:38:11.525109,ATM-00001,4539530,45,online,47,28.4,[],14,100,98,94
2025-05-05T02:43:11.525109,ATM-00001,4537172,45,online,104,27.7,"[""D1500""]",6,91,96,96
2025-05-05T02:48:11.525109,ATM-00001,4532853,45,online,110,30.4,[],8,97,96,95
2025-05-05T02:53:11.525109,ATM-00001,4530613,45,online,86,28.9,"[""20013""]",9,92,81,97
2025-05-05T02:58:11.525109,ATM-00001,4525842,45,offline,21,24.6,[],7,94,88,85
2025-05-05T03:03:11.525109,ATM-00001,4521649,45,online,84,30.2,[],4,86,94,87
2025-05-05T03:08:11.525109,ATM-00001,4516806,45,online,63,28.4,[],13,95,89,95
2025-05-05T03:13:11.525109,ATM-00001,4513871,45,online,135,29.6,"[""C0047""]",14,97,80,100
2025-05-05T03:18:11.525109,ATM-00001,4510790,45,online,73,30.9,[],13,86,94,100
2025-05-05T03:23:11.525109,ATM-00001,4505814,45,online,129,23.1,[],10,92,95,85
2025-05-05T03:28:11.525109,ATM-00001,4501872,45,online,38,23.3,[],6,94,81,90
2025-05-05T03:33:11.525109,ATM-00001,4499055,44,online,133,27.1,[],13,99,94,87
2025-05-05T03:38:11.525109,ATM-00001,4496876,44,online,69,22.4,[],13,85,95,91
2025-05-05T03:43:11.525109,ATM-00001,4492289,44,online,60,20.1,[],14,95,89,75
2025-05-05T03:48:11.525109,ATM-00001,4489332,44,online,124,26.1,[],5,95,81,98
2025-05-05T03:53:11.525109,ATM-00001,4486643,44,online,55,31,[],9,95,86,80
2025-05-05T03:58:11.525109,ATM-00001,4482472,44,online,104,29.3,[],10,89,88,94
2025-05-05T04:03:11.525109,ATM-00001,4480512,44,online,52,21.4,[],4,94,93,100
2025-05-05T04:08:11.525109,ATM-00001,4477045,44,online,82,27.9,[],8,99,81,79
2025-05-05T04:13:11.525109,ATM-00001,4475177,44,online,49,24.6,[],9,94,88,100
2025-05-05T04:18:11.525109,ATM-00001,4471542,44,online,140,29.2,[],5,88,97,93
2025-05-05T04:23:11.525109,ATM-00001,4468514,44,online,43,31.4,[],13,85,93,85
2025-05-05T04:28:11.525109,ATM-00001,4466686,44,online,123,19.4,[],5,92,100,97
2025-05-05T04:33:11.525109,ATM-00001,4464875,44,online,95,22,[],8,92,80,83
2025-05-05T04:38:11.525109,ATM-00001,4461182,44,online,107,26.1,[],9,91,90,88
2025-05-05T04:43:11.525109,ATM-00001,4459479,44,online,144,28.8,[],13,94,86,82
2025-05-05T04:48:11.525109,ATM-00001,4457065,44,online,69,26.1,[],7,98,81,75
2025-05-05T04:53:11.525109,ATM-00001,4452561,44,online,82,23.6,[],13,89,93,93
2025-05-05T04:58:11.525109,ATM-00001,4450799,44,online,67,20.1,[],8,95,80,87
2025-05-05T05:03:11.525109,ATM-00001,4448564,44,online,29,24,"[""20013""]",3,87,90,96
2025-05-05T05:08:11.525109,ATM-00001,4446308,44,online,34,20.9,[],7,94,99,76
2025-05-05T05:13:11.525109,ATM-00001,4442145,44,online,141,30.5,"[""20013""]",5,87,97,95
2025-05-05T05:18:11.525109,ATM-00001,4439421,44,online,79,26.2,[],4,90,98,87
2025-05-05T05:23:11.525109,ATM-00001,4434426,44,online,20,29.9,[],10,87,85,80
2025-05-05T05:28:11.525109,ATM-00001,4430478,44,online,34,30.6,[],5,92,100,89
2025-05-05T05:33:11.525109,ATM-00001,4426384,44,online,66,24.4,[],7,95,95,98
2025-05-05T05:38:11.525109,ATM-00001,4421760,44,online,133,29.1,[],5,86,92,81
2025-05-05T05:43:11.525109,ATM-00001,4419270,44,online,26,31.4,"[""20001""]",9,86,89,83
2025-05-05T05:48:11.525109,ATM-00001,4415332,44,online,113,25,[],14,93,95,88
2025-05-05T05:53:11.525109,ATM-00001,4413593,44,online,126,29.5,[],13,98,88,89
2025-05-05T05:58:11.525109,ATM-00001,4411077,44,online,85,30.8,"[""20001""]",8,99,86,89
2025-05-05T06:03:11.525109,ATM-00001,4406406,44,online,84,24.6,[],11,93,80,89
2025-05-05T06:08:11.525109,ATM-00001,4404719,44,online,89,23.8,[],10,86,93,77
2025-05-05T06:13:11.525109,ATM-00001,4402276,44,online,148,26.5,"[""20001""]",11,94,84,87
2025-05-05T06:18:11.525109,ATM-00001,4397756,43,online,54,25.2,"[""20013""]",13,87,100,99
2025-05-05T06:23:11.525109,ATM-00001,4394027,43,online,132,18.4,[],10,87,100,91
2025-05-05T06:28:11.525109,ATM-00001,4390043,43,online,119,28.2,[],11,85,86,77
2025-05-05T06:33:11.525109,ATM-00001,4386184,43,online,140,31.6,[],8,87,84,89
2025-05-05T06:38:11.525109,ATM-00001,4381335,43,online,51,30.3,[],7,89,97,96
2025-05-05T06:43:11.525109,ATM-00001,4377697,43,online,115,27.4,[],9,85,82,93
2025-05-05T06:48:11.525109,ATM-00001,4372733,43,online,86,25.8,[],3,88,95,75
2025-05-05T06:53:11.525109,ATM-00001,4368256,43,online,122,24.8,[],8,90,81,90
2025-05-05T06:58:11.525109,ATM-00001,4364037,43,online,34,24.6,[],7,92,87,88
2025-05-05T07:03:11.525109,ATM-00001,4359378,43,online,133,26.4,[],5,94,93,77
